Time,LA_AccelerometerX,LA_AccelerometerY,LA_AccelerometerZ,LA_GyroscopeX,LA_GyroscopeY,LA_GyroscopeZ,LL_AccelerometerX,LL_AccelerometerY,LL_AccelerometerZ,LL_GyroscopeX,LL_GyroscopeY,LL_GyroscopeZ,N_AccelerometerX,N_AccelerometerY,N_AccelerometerZ,N_GyroscopeX,N_GyroscopeY,N_GyroscopeZ,RA_AccelerometerX,RA_AccelerometerY,RA_AccelerometerZ,RA_GyroscopeX,RA_GyroscopeY,RA_GyroscopeZ,RL_AccelerometerX,RL_AccelerometerY,RL_AccelerometerZ,RL_GyroscopeX,RL_GyroscopeY,RL_GyroscopeZ
2019-08-03 06:54:43.672732,-0.14760925423911828,0.94947273190424,0.31261790416939295,-1.2657503650477648,13.499956983789529,1.058806146732918,0.11731286539803791,0.9905867493868923,-0.10263671047428574,-0.08626586953153968,-1.0600604224710874,0.4220030974947266,-0.9702696796261479,-0.02297572929631799,0.36779392881515527,6.173093394669122,1.8693111512317104,-2.631024682788989,-0.18986881384857654,-0.9655496475516329,0.391323607595131,-2.088589066964195,7.264340710017527,-19.888049066663058,-0.04930030509139955,-0.9949428586636239,-0.1560656738762235,0.3342055088540359,-0.025980069173981712,-0.7169845292831047
2019-08-03 06:54:43.682732,-0.08977780471281388,0.9846762339401549,0.31780238974931213,-2.2587626679864083,16.97128934958874,4.658238802491923,0.11848021735483434,0.9902926740785172,-0.10238537143094692,-0.09793187525366498,-1.0764725329567066,0.43352845644361254,-0.9691486507415211,-0.023164310645850304,0.36789712864377455,6.078139223415198,1.9707896795409707,-2.7325924308693232,-0.15225783023801476,-0.9972431360245901,0.41860169507884665,-0.34659884884449277,8.640692370066247,-24.467848176313343,-0.04829912955634996,-0.9953033268691911,-0.1544251841285868,0.33528630436699225,0.026597337475914563,-0.6768342562412353
2019-08-03 06:54:43.692732,0.0016849330352850566,1.0673338945303588,0.33192137050861226,-4.138466289596483,22.619076378754354,12.970995082917375,0.11907147592991056,0.9903103053686266,-0.10247993296144307,-0.08592243060229238,-1.0702081763594467,0.42728191191822257,-0.9680534349774376,-0.02335969517007996,0.368104871302836,6.018556281892916,2.0287781761823624,-2.7968090793795475,-0.18739009636198417,-0.9503377342941196,0.3681507977044563,-2.152248867243205,6.68348163606135,-19.557736991011456,-0.04716479959847684,-0.9956961866891705,-0.15267987510891262,0.33079526775119883,0.08341321472475495,-0.605647166429325
2019-08-03 06:54:43.702732,0.08808016368898341,1.0875148786166446,0.3517326577055337,-7.925638396346272,25.46055134437707,25.833496050294773,0.11932000665555999,0.9905061975818018,-0.1027559330704,-0.05606749548198801,-1.0438508510704212,0.40280801538361616,-0.9669590546308022,-0.02360805293176809,0.368373070561146,5.967674521678713,2.071669170964264,-2.8366563973711747,-0.11010479126414832,-1.0288074653653518,0.4415323894099637,1.4817670321448635,10.30742529245605,-28.90828231785909,-0.046098779888398805,-0.9961196722655001,-0.15106762206789742,0.3165995271676841,0.14721365816808468,-0.511123734644413
2019-08-03 06:54:43.712732,0.18544792304050328,1.0892685313353427,0.4091511472023654,-17.059729405984644,26.855638726425155,43.132848604094036,0.11937129091366716,0.9908102266315317,-0.10317002616248724,-0.008954642452282592,-1.005889346430111,0.36174688004422784,-0.9658526474334856,-0.023895791098315453,0.36865912904408876,5.896419619049815,2.131684277736622,-2.8666063661966166,-0.024099689062805976,-1.1293324535693738,0.5403977677877805,5.83556573075983,14.695864951523717,-39.99438720400204,-0.045296068556810995,-0.9965588698760276,-0.14983286162273807,0.2896298119418096,0.22182814528184483,-0.4000715800690283
2019-08-03 06:54:43.722732,0.297907354013004,1.1156925722307238,0.45116844759445485,-21.604695369196893,27.573971623756286,53.62166485534336,0.11931773387845643,0.9911622373215119,-0.10366514262687752,0.04891064709767709,-0.9627797318991582,0.3085948886096036,-0.964725719792741,-0.024207649982046366,0.3689184367858901,5.776619456134688,2.2400047472157842,-2.900668982350041,-0.009597200178622416,-1.1227929725356756,0.5479561228769452,7.2610443545328485,15.947786983113783,-40.732286824821074,-0.04484634878289629,-0.9969927830117095,-0.1490804991529544,0.25084852516839085,0.3081924638978884,-0.27892858209550986
2019-08-03 06:54:43.732732,0.38574366284876327,1.1288288362493435,0.47862710236692985,-26.468925783726892,29.77318602010737,61.09918206543702,0.11952261242342097,0.9914120674942979,-0.10413394287246072,0.12857431480436,-0.9236278958057378,0.23553078500168134,-0.9635991582022605,-0.024550914142763718,0.36909620823562905,5.592411886132118,2.413339340539673,-2.947860483100959,0.08342531638582984,-1.1374015629364054,0.5894561933176047,14.243240632668362,22.164050168178157,-47.58618500171276,-0.04472897668456623,-0.9973915967244572,-0.1487756733369879,0.20527327751000057,0.40464052398267686,-0.1526517217695364
2019-08-03 06:54:43.742732,0.51828209701577,1.171356468846199,0.5418362966573206,-40.634765780297094,41.59742628201058,76.71191991400107,0.12004719630474872,0.9915122619745443,-0.1045273417139584,0.22246511248869333,-0.8940981851819013,0.14783054723629818,-0.9626087430389249,-0.024872751956150005,0.36916161545238935,5.382148914524763,2.6220563123098537,-2.9965542297509775,0.12531930324731907,-1.1332113467624327,0.6023116332732071,17.937129990640614,25.726801083449157,-50.160051033379965,-0.044921316087598716,-0.9977252490509262,-0.14887870617153942,0.15821173173717284,0.5093416067080493,-0.02674842532878972
2019-08-03 06:54:43.752732,0.6525569659557822,1.1935603784112676,0.5742706629730817,-50.63769901452721,50.247024948832276,88.16215847537892,0.12079340284927644,0.9914947132185958,-0.10482258745786331,0.32330407521978816,-0.8719446636679662,0.05034791930262686,-0.9618405578397415,-0.025307284570760976,0.36921778098922564,5.170601372989288,2.832230678315613,-3.040768074842403,0.21511203781638666,-1.1419367817403279,0.6435661765674218,25.027288384213964,36.205357375679014,-54.62077215151337,-0.04540022773924235,-0.9979636536501064,-0.1493496959336343,0.1149509284513871,0.6204743511843881,0.09338475453573022
2019-08-03 06:54:43.762732,0.6731231472826977,1.1963132649952217,0.5610720749850684,-51.796817474802744,49.445908260835445,89.20231091914921,0.12144916686137754,0.9914574713495563,-0.10513242255286205,0.4082820529692698,-0.8571055763911793,-0.03913423886329598,-0.9616478440045222,-0.025426381348950196,0.3684358245000341,5.036466643636058,3.0028903219836827,-3.0476960995778963,0.3074213104637313,-1.1652113200283525,0.6816250026255013,35.670150452058444,55.132014349652515,-60.11495969780104,-0.0461425723867457,-0.9980767241809871,-0.15014874090029784,0.08077790825412276,0.7362173965220759,0.20235126513302357
