Time,LA_AccelerometerX,LA_AccelerometerY,LA_AccelerometerZ,LA_GyroscopeX,LA_GyroscopeY,LA_GyroscopeZ,LL_AccelerometerX,LL_AccelerometerY,LL_AccelerometerZ,LL_GyroscopeX,LL_GyroscopeY,LL_GyroscopeZ,N_AccelerometerX,N_AccelerometerY,N_AccelerometerZ,N_GyroscopeX,N_GyroscopeY,N_GyroscopeZ,RA_AccelerometerX,RA_AccelerometerY,RA_AccelerometerZ,RA_GyroscopeX,RA_GyroscopeY,RA_GyroscopeZ,RL_AccelerometerX,RL_AccelerometerY,RL_AccelerometerZ,RL_GyroscopeX,RL_GyroscopeY,RL_GyroscopeZ
2019-08-03 22:39:27.252890,-0.12383304052158267,1.0541929422082632,0.3567426101619166,13.330883778265031,26.027541916404406,8.40213952931764,0.3426537728449639,0.9898390978937741,-0.20281278601122849,13.559798634653298,2.7313811284524103,-6.643751550035015,-1.0206502512108369,0.1303700257887694,0.16908199306361038,8.420943744759365,5.70407765295668,19.547493642943145,-0.22216410746573814,-1.177114976702667,-0.22845666901177664,-10.46531925679339,67.48854290455998,22.656024531369972,-0.15378602167873634,-0.9576840507197553,-0.3205754385848226,7.754879169367266,-2.1664710676525094,6.812095882204193
2019-08-03 22:39:27.262890,-0.13231569267126175,1.0739276799455033,0.4156795409623864,6.958035464835501,31.112364112753426,13.12008883409827,0.362185558970995,0.9756648984493135,-0.2478357376988199,12.486859201234079,-6.0916471710456985,-0.1445047063306264,-1.028949275463741,0.14282449155333576,0.16512266133417702,9.716015172337727,4.3259481295541535,19.120719348059563,-0.21624665059744594,-1.1830270093268906,-0.22741139392634308,-9.879314515886414,68.38711260801553,23.17079033406646,-0.16813095611686507,-0.9533008241431362,-0.32560515022582903,7.868371830851815,-2.2067355432758693,7.150486216605506
2019-08-03 22:39:27.272890,-0.1799223361364065,1.0713313486430855,0.4003538764081098,-6.769694692277438,40.41439736159283,14.91816726986045,0.3855871027338984,0.9590122746083044,-0.2962039795773781,12.201894321871572,-20.24899830415336,8.956556153646309,-1.0441728035296018,0.1502409003218609,0.16247918206162554,11.440348987603045,4.344157805428926,17.804632290527426,-0.1512980192292674,-1.1852637334522875,-0.19621504822914967,-4.347390251892246,78.78713343649274,28.27434962075104,-0.15542285266730693,-0.9605974084711676,-0.3089107720130723,8.097548797867777,-2.7479887319606298,6.7543332194690775
2019-08-03 22:39:27.282890,-0.17046079125711536,1.1305022130888118,0.4142003785301326,-19.766435274144293,40.40038628214584,11.328018344318066,0.39642970158876434,0.9518468774438016,-0.3019365860726607,12.49025975029126,-27.247112804473435,12.810413498006053,-1.0691378618044183,0.14902015862361853,0.16187528205872412,13.759850669858398,3.777288609151904,15.28576299787211,-0.05179684902908116,-1.1955997017565119,-0.1229135310862977,3.566246933953152,93.77430609278977,34.96330612656572,-0.15043616288982672,-0.9638043168619741,-0.30100982793039804,8.148024992554763,-2.46846711011889,6.509155387968707
2019-08-03 22:39:27.292890,-0.13368635914557037,1.1964519625641525,0.44464718908234346,-26.3377429609335,38.79165528973233,9.334972155658324,0.4011467471208384,0.9425921969108227,-0.30238306107038737,13.835844976367973,-37.953525890820565,18.7535740471813,-1.0662308720246743,0.14800830554042782,0.172140447970873,14.346955763845099,1.7699954996347693,14.525491388789417,0.04702613150470977,-1.2499999095917236,0.0012246127209614844,10.960982368733953,111.37189557751864,39.47006786087019,-0.16592240208607856,-0.9569732462467,-0.30922145291317193,7.9147189897169445,-1.3001065849387157,6.274083750430369
2019-08-03 22:39:27.302890,-0.15565167742970598,1.2301525030053124,0.45511153946553606,-26.8915826239188,35.84850192445596,7.921706129339066,0.41580564743977877,0.9504415986261862,-0.28880697949216827,15.634529584382891,-44.89458743481166,25.418155904881612,-1.0704957723579112,0.1427148628164995,0.16678172406883576,15.841049160218162,0.7627322544046523,13.410767735820114,0.16358780609391857,-1.3739923521423694,0.08666309563826402,20.339952135794434,132.3926069180203,42.7630251730818,-0.17405250935273153,-0.9532240908572566,-0.30903426913372023,7.692504815205511,-0.7019413263225192,6.20978168266888
2019-08-03 22:39:27.312890,-0.3251523083634599,1.2645937630182602,0.5048417736087036,-32.1827908630059,25.1084728046336,0.8086654076890132,0.4208930169095262,0.9485226705712075,-0.27756727598489006,16.538113804750758,-46.233760022208564,28.05664994219193,-1.072808836171329,0.14333679332784033,0.15257356924479057,17.37832759572007,-2.479144810050112,11.462963906914261,0.2541146065873504,-1.4029424663398276,0.1069151655520716,35.91319622182759,159.39267410507438,46.715315275947965,-0.1730864445594968,-0.9526980125155466,-0.3072934649933317,7.643771220836967,-0.32411935667997077,6.010246429648503
2019-08-03 22:39:27.322890,-0.515629781080513,1.280316406897983,0.6335061570163393,-46.6297398137563,2.7764075251388887,-7.710221083868286,0.41658568232106546,0.9357501409399952,-0.27325910975334883,16.45143644503111,-43.162040813599674,31.14624380537818,-1.066982874252029,0.16988322964700067,0.1584295345166822,18.726624591289532,-6.260320783311776,9.876228132093349,0.3128317436842984,-1.3183343001964165,0.14823910951068087,55.40993828644093,189.31749502646053,50.031299373962554,-0.17266872782332374,-0.955925943241981,-0.31049588967680997,7.514477467000129,-0.09752085867871106,5.553552366451322
2019-08-03 22:39:27.332890,-0.47734190810552424,1.333389380201439,0.6851152889943638,-60.10751804289659,-26.316937181871157,-11.40283376940214,0.3871433656461373,0.906755591304104,-0.2820572966269474,15.515408231220109,-35.01390540959286,33.58703754217501,-1.0710529854567654,0.1996640778094286,0.1644613734507607,21.79789692171564,-7.573080732763464,6.848082032420984,0.28185719475294246,-1.2747353070280343,0.19137597240415674,74.47516993872186,217.9851736183363,49.91776082032228,-0.17411209357349255,-0.9620902632429699,-0.30973522365521616,7.377391331469857,-0.20834979951704471,4.765346670020038
2019-08-03 22:39:27.342890,-0.3861909391452686,1.2990344377473892,0.6907729574127833,-67.89392260331311,-40.9391298417077,-16.57174704514015,0.3699736237723118,0.8937894376248491,-0.28339071061137644,14.966722569859794,-30.60748039962214,34.18764198156719,-1.067537006940887,0.22139957393113266,0.16300227166424253,23.737805508025367,-10.048007847601898,2.327178356763195,0.20268005623456267,-1.2997073401008359,0.24650261087038047,86.32484300031572,239.52353130729426,48.49448602732208,-0.17069351313675235,-0.9619039564325993,-0.3127973155010967,7.602445649169017,-0.06250144115328643,3.769834635824624
